--2017-05-08 02:00:02--  ftp://bks-speedtest-1.tele2.net/100MB.zip
           => ‘/dev/null’
Resolving bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)... 90.130.74.113, 2a00:800:1010:9::2
Connecting to bks-speedtest-1.tele2.net (bks-speedtest-1.tele2.net)|90.130.74.113|:21... connected.
Logging in as anonymous ... Logged in!
==> SYST ... done.    ==> PWD ... done.
 56950K .......... .......... .......... .......... .......... 55% 78.0M 1s
 57000K .......... .......... .......... .......... .......... 55%  129M 1s
 57050K .......... .......... .......... .......... .......... 55% 77.6M 1s
 57100K .......... .......... .......... .......... .......... 55%  102M 1s
 57150K .......... .......... .......... .......... .......... 55% 55.7M 1s
 57200K .......... .......... .......... .......... .......... 55%  180M 1s
 57250K .......... .......... .......... .......... .......... 55% 59.7M 1s
 57300K .......... .......... .......... .......... .......... 56% 87.4M 1s
 57350K .......... .......... .......... .......... .......... 56%  172M 1s
 57400K .......... .......... .......... .......... .......... 56% 42.0M 1s
 57450K .......... .......... .......... .......... .......... 56%  185M 1s
 57500K .......... .......... .......... .......... .......... 56%  230M 1s
 57550K .......... .......... .......... .......... .......... 56% 8.06M 1s
 57600K .......... .......... .......... .......... .......... 56% 28.4M 1s
 57650K .......... .......... .......... .......... .......... 56%  175M 1s
 57700K .......... .......... .......... .......... .......... 56% 62.2M 1s
 57750K .......... .......... .......... .......... .......... 56% 82.4M 1s
 57800K .......... .......... .......... .......... .......... 56% 95.2M 1s
 57850K .......... .......... .......... .......... .......... 56% 70.4M 1s
 57900K .......... .......... .......... .......... .......... 56% 99.6M 1s
 57950K .......... .......... .......... .......... .......... 56% 18.1M 1s
 58000K .......... .......... .......... .......... .......... 56% 14.8M 1s
 58050K .......... .......... .......... .......... .......... 56% 7.29M 1s
 58100K .......... .......... .......... .......... .......... 56%  141M 1s
 58150K .......... .......... .......... .......... .......... 56%  162M 1s
 58200K .......... .......... .......... .......... .......... 56%  190M 1s
 58250K .......... .......... .......... .......... .......... 56%  159M 1s
 58300K .......... .......... .......... .......... .......... 56%  221M 1s
 58350K .......... .......... .......... .......... .......... 57%  168M 1s
 58400K .......... .......... .......... .......... .......... 57%  184M 1s
 58450K .......... .......... .......... .......... .......... 57%  181M 1s
 58500K .......... .......... .......... .......... .......... 57%  405M 1s
 58550K .......... .......... .......... .......... .......... 57% 46.6M 1s
 58600K .......... .......... .......... .......... .......... 57% 81.7M 1s
 58650K .......... .......... .......... .......... .......... 57% 26.5M 1s
 58700K .......... .......... .......... .......... .......... 57%  156M 1s
 58750K .......... .......... .......... .......... .......... 57%  162M 1s
 58800K .......... .......... .......... .......... .......... 57%  293M 1s
 58850K .......... .......... .......... .......... .......... 57% 93.2M 1s
 58900K .......... .......... .......... .......... .......... 57%  231M 1s
 58950K .......... .......... .......... .......... .......... 57%  108M 1s
 59000K .......... .......... .......... .......... .......... 57%  224M 1s
 59050K .......... .......... .......... .......... .......... 57%  219M 1s
 59100K .......... .......... .......... .......... .......... 57%  206M 1s
 59150K .......... .......... .......... .......... .......... 57% 40.5M 1s
 59200K .......... .......... .......... .......... .......... 57%  131M 1s
 59250K .......... .......... .......... .......... .......... 57% 51.9M 1s
 59300K .......... .......... .......... .......... .......... 57% 53.2M 1s
 59350K .......... .......... .......... .......... .......... 58% 37.8M 1s
 59400K .......... .......... .......... .......... .......... 58%  345M 1s
 59450K .......... .......... .......... .......... .......... 58%  385M 1s
 59500K .......... .......... .......... .......... .......... 58% 7.72M 1s
 59550K .......... .......... .......... .......... .......... 58%  147M 1s
 59600K .......... .......... .......... .......... .......... 58%  160M 1s
 59650K .......... .......... .......... .......... .......... 58%  250M 1s
 59700K .......... .......... .......... .......... .......... 58%  108M 1s
 59750K .......... .......... .......... .......... .......... 58%  112M 1s
 59800K .......... .......... .......... .......... .......... 58% 30.2M 1s
 59850K .......... .......... .......... .......... .......... 58%  151M 1s
 59900K .......... .......... .......... .......... .......... 58%  133M 1s
 59950K .......... .......... .......... .......... .......... 58%  167M 1s
 60000K .......... .......... .......... .......... .......... 58%  151M 1s
 60050K .......... .......... .......... .......... .......... 58%  170M 1s
 60100K .......... .......... .......... .......... .......... 58% 35.3M 1s
 60150K .......... .......... .......... .......... .......... 58%  196M 1s
 60200K .......... .......... .......... .......... .......... 58%  158M 1s
 60250K .......... .......... .......... .......... .......... 58%  257M 1s
 60300K .......... .......... .......... .......... .......... 58% 38.1M 1s
 60350K .......... .......... .......... .......... .......... 58%  336M 1s
 60400K .......... .......... .......... .......... .......... 59%  143M 1s
 60450K .......... .......... .......... .......... .......... 59%  142M 1s
 60500K .......... .......... .......... .......... .......... 59%  159M 1s
 60550K .......... .......... .......... .......... .......... 59% 18.7M 1s
 60600K .......... .......... .......... .......... .......... 59% 16.5M 1s
 60650K .......... .......... .......... .......... .......... 59%  433M 1s
 60700K .......... .......... .......... .......... .......... 59% 65.8M 1s
 60750K .......... .......... .......... .......... .......... 59% 47.9M 1s
 60800K .......... .......... .......... .......... .......... 59% 99.3M 1s
 60850K .......... .......... .......... .......... .......... 59% 3.68M 1s
 60900K .......... .......... .......... .......... .......... 59% 85.2M 1s
 60950K .......... .......... .......... .......... .......... 59%  105M 1s
 61000K .......... .......... .......... .......... .......... 59% 94.1M 1s
 61050K .......... .......... .......... .......... .......... 59% 95.8M 1s
 61100K .......... .......... .......... .......... .......... 59% 99.5M 1s
 61150K .......... .......... .......... .......... .......... 59% 49.2M 1s
 61200K .......... .......... .......... .......... .......... 59%  203M 1s
 61250K .......... .......... .......... .......... .......... 59% 95.2M 1s
 61300K .......... .......... .......... .......... .......... 59% 89.5M 1s
 61350K .......... .......... .......... .......... .......... 59% 30.4M 1s
 61400K .......... .......... .......... .......... .......... 60%  167M 1s
 61450K .......... .......... .......... .......... .......... 60% 82.8M 1s
 61500K .......... .......... .......... .......... .......... 60%  173M 1s
 61550K .......... .......... .......... .......... .......... 60% 28.9M 1s
 61600K .......... .......... .......... .......... .......... 60%  176M 1s
 61650K .......... .......... .......... .......... .......... 60%  189M 1s
 61700K .......... .......... .......... .......... .......... 60%  175M 1s
 61750K .......... .......... .......... .......... .......... 60%  159M 1s
 61800K .......... .......... .......... .......... .......... 60%  113M 1s
 61850K .......... .......... .......... .......... .......... 60% 44.2M 1s
 61900K .......... .......... .......... .......... .......... 60%  169M 1s
 61950K .......... .......... .......... .......... .......... 60%  181M 1s
 62000K .......... .......... .......... .......... .......... 60%  147M 1s
 62050K .......... .......... .......... .......... .......... 60% 36.7M 1s
 62100K .......... .......... .......... .......... .......... 60%  158M 1s
 62150K .......... .......... .......... .......... .......... 60%  201M 1s
 62200K .......... .......... .......... .......... .......... 60%  142M 1s
 62250K .......... .......... .......... .......... .......... 60%  146M 1s
 62300K .......... .......... .......... .......... .......... 60% 28.6M 1s
 62350K .......... .......... .......... .......... .......... 60%  250M 1s
 62400K .......... .......... .......... .......... .......... 60% 36.6M 1s
 62450K .......... .......... .......... .......... .......... 61% 15.1M 1s
 62500K .......... .......... .......... .......... .......... 61%  140M 1s
 62550K .......... .......... .......... .......... .......... 61%  103M 1s
 62600K .......... .......... .......... .......... .......... 61% 98.9M 1s
 62650K .......... .......... .......... .......... .......... 61% 78.3M 1s
 62700K .......... .......... .......... .......... .......... 61%  123M 1s
 62750K .......... .......... .......... .......... .......... 61% 83.7M 1s
 62800K .......... .......... .......... .......... .......... 61%  110M 1s
 62850K .......... .......... .......... .......... .......... 61% 87.0M 1s
 62900K .......... .......... .......... .......... .......... 61%  118M 1s
 62950K .......... .......... .......... .......... .......... 61% 43.4M 1s
 63000K .......... .......... .......... .......... .......... 61%  121M 1s
 63050K .......... .......... .......... .......... .......... 61% 48.4M 1s
 63100K .......... .......... .......... .......... .......... 61% 38.2M 1s
 63150K .......... .......... .......... .......... .......... 61% 11.8M 1s
 63200K .......... .......... .......... .......... .......... 61%  383M 1s
 63250K .......... .......... .......... .......... .......... 61%  438M 1s
 63300K .......... .......... .......... .......... .......... 61%  248M 1s
 63350K .......... .......... .......... .......... .......... 61%  378M 1s
 63400K .......... .......... .......... .......... .......... 61% 24.9M 1s
 63450K .......... .......... .......... .......... .......... 62% 89.3M 1s
 63500K .......... .......... .......... .......... .......... 62%  407M 1s
 63550K .......... .......... .......... .......... .......... 62%  124M 1s
 63600K .......... .......... .......... .......... .......... 62%  430M 1s
 63650K .......... .......... .......... .......... .......... 62%  451M 1s
 63700K .......... .......... .......... .......... .......... 62%  443M 1s
 63750K .......... .......... .......... .......... .......... 62%  230M 1s
 63800K .......... .......... .......... .......... .......... 62%  454M 1s
 63850K .......... .......... .......... .......... .......... 62% 3.08M 1s
 63900K .......... .......... .......... .......... .......... 62% 88.7M 1s
 63950K .......... .......... .......... .......... .......... 62%  134M 1s
 64000K .......... .......... .......... .......... .......... 62%  124M 1s
 64050K .......... .......... .......... .......... .......... 62%  113M 1s
 64100K .......... .......... .......... .......... .......... 62% 93.5M 1s
 64150K .......... .......... .......... .......... .......... 62%  113M 1s
 64200K .......... .......... .......... .......... .......... 62%  115M 1s
 64250K .......... .......... .......... .......... .......... 62% 95.7M 1s
 64300K .......... .......... .......... .......... .......... 62%  115M 1s
 64350K .......... .......... .......... .......... .......... 62% 54.1M 1s
 64400K .......... .......... .......... .......... .......... 62%  141M 1s
 64450K .......... .......... .......... .......... .......... 62%  174M 1s
 64500K .......... .......... .......... .......... .......... 63%  129M 1s
 64550K .......... .......... .......... .......... .......... 63% 14.1M 1s
 64600K .......... .......... .......... .......... .......... 63%  162M 1s
 64650K .......... .......... .......... .......... .......... 63%  152M 1s
 64700K .......... .......... .......... .......... .......... 63%  183M 1s
 64750K .......... .......... .......... .......... .......... 63%  140M 1s
 64800K .......... .......... .......... .......... .......... 63% 71.3M 1s
 64850K .......... .......... .......... .......... .......... 63% 33.8M 1s
 64900K .......... .......... .......... .......... .......... 63%  194M 1s
 64950K .......... .......... .......... .......... .......... 63%  350M 1s
 65000K .......... .......... .......... .......... .......... 63%  445M 1s
 65050K .......... .......... .......... .......... .......... 63%  452M 1s
 65100K .......... .......... .......... .......... .......... 63%  453M 1s
 65150K .......... .......... .......... .......... .......... 63%  390M 1s
 65200K .......... .......... .......... .......... .......... 63%  452M 1s
 65250K .......... .......... .......... .......... .......... 63% 5.19M 1s
 65300K .......... .......... .......... .......... .......... 63%  125M 1s
 65350K .......... .......... .......... .......... .......... 63% 97.5M 1s
 65400K .......... .......... .......... .......... .......... 63%  148M 1s
 65450K .......... .......... .......... .......... .......... 63%  149M 1s
 65500K .......... .......... .......... .......... .......... 64%  177M 1s
 65550K .......... .......... .......... .......... .......... 64%  180M 1s
 65600K .......... .......... .......... .......... .......... 64%  163M 1s
 65650K .......... .......... .......... .......... .......... 64%  142M 1s
 65700K .......... .......... .......... .......... .......... 64%  209M 1s
 65750K .......... .......... .......... .......... .......... 64%  179M 1s
 65800K .......... .......... .......... .......... .......... 64%  160M 1s
 65850K .......... .......... .......... .......... .......... 64% 30.7M 1s
 65900K .......... .......... .......... .......... .......... 64% 58.8M 1s
 65950K .......... .......... .......... .......... .......... 64%  398M 1s
 66000K .......... .......... .......... .......... .......... 64%  451M 1s
 66050K .......... .......... .......... .......... .......... 64%  194M 1s
 66100K .......... .......... .......... .......... .......... 64%  449M 1s
 66150K .......... .......... .......... .......... .......... 64%  448M 1s
 66200K .......... .......... .......... .......... .......... 64%  110M 1s
 66250K .......... .......... .......... .......... .......... 64%  194M 1s
 66300K .......... .......... .......... .......... .......... 64% 79.3M 1s
 66350K .......... .......... .......... .......... .......... 64% 32.3M 1s
 66400K .......... .......... .......... .......... .......... 64%  201M 1s
 66450K .......... .......... .......... .......... .......... 64%  102M 1s
 66500K .......... .......... .......... .......... .......... 64% 42.3M 1s
 66550K .......... .......... .......... .......... .......... 65% 45.2M 1s
 66600K .......... .......... .......... .......... .......... 65%  431M 1s
 66650K .......... .......... .......... .......... .......... 65% 3.03M 1s
 66700K .......... .......... .......... .......... .......... 65% 81.2M 1s
 66750K .......... .......... .......... .......... .......... 65%  134M 1s
 66800K .......... .......... .......... .......... .......... 65%  142M 1s
 66850K .......... .......... .......... .......... .......... 65%  108M 1s
 66900K .......... .......... .......... .......... .......... 65% 99.0M 1s
 66950K .......... .......... .......... .......... .......... 65% 51.1M 1s
 67000K .......... .......... .......... .......... .......... 65%  175M 1s
 67050K .......... .......... .......... .......... .......... 65%  273M 1s
 67100K .......... .......... .......... .......... .......... 65% 52.7M 1s
 67150K .......... .......... .......... .......... .......... 65%  179M 1s
 67200K .......... .......... .......... .......... .......... 65%  173M 1s
 67250K .......... .......... .......... .......... .......... 65% 83.7M 1s
 67300K .......... .......... .......... .......... .......... 65%  152M 1s
 67350K .......... .......... .......... .......... .......... 65% 47.2M 1s
 67400K .......... .......... .......... .......... .......... 65%  148M 1s
 67450K .......... .......... .......... .......... .......... 65%  172M 1s
 67500K .......... .......... .......... .......... .......... 65%  156M 1s
 67550K .......... .......... .......... .......... .......... 66%  102M 1s
 67600K .......... .......... .......... .......... .......... 66% 39.6M 1s
 67650K .......... .......... .......... .......... .......... 66%  183M 1s
 67700K .......... .......... .......... .......... .......... 66%  158M 1s
 67750K .......... .......... .......... .......... .......... 66%  187M 1s
 67800K .......... .......... .......... .......... .......... 66% 21.1M 1s
 67850K .......... .......... .......... .......... .......... 66%  414M 1s
 67900K .......... .......... .......... .......... .......... 66%  265M 1s
 67950K .......... .......... .......... .......... .......... 66%  433M 1s
 68000K .......... .......... .......... .......... .......... 66% 5.67M 1s
 68050K .......... .......... .......... .......... .......... 66% 94.9M 1s
 68100K .......... .......... .......... .......... .......... 66%  113M 1s
 68150K .......... .......... .......... .......... .......... 66%  115M 1s
 68200K .......... .......... .......... .......... .......... 66% 90.6M 1s
 68250K .......... .......... .......... .......... .......... 66%  135M 1s
 68300K .......... .......... .......... .......... .......... 66%  112M 1s
 68350K .......... .......... .......... .......... .......... 66% 57.7M 1s
 68400K .......... .......... .......... .......... .......... 66%  233M 1s
 68450K .......... .......... .......... .......... .......... 66% 27.4M 1s
 68500K .......... .......... .......... .......... .......... 66%  149M 1s
 68550K .......... .......... .......... .......... .......... 66%  157M 1s
 68600K .......... .......... .......... .......... .......... 67%  150M 1s
 68650K .......... .......... .......... .......... .......... 67%  176M 1s
 68700K .......... .......... .......... .......... .......... 67%  147M 1s
 68750K .......... .......... .......... .......... .......... 67% 21.7M 1s
 68800K .......... .......... .......... .......... .......... 67%  172M 1s
 68850K .......... .......... .......... .......... .......... 67%  261M 1s
 68900K .......... .......... .......... .......... .......... 67%  146M 1s
 68950K .......... .......... .......... .......... .......... 67%  166M 1s
 69000K .......... .......... .......... .......... .......... 67%  195M 1s
 69050K .......... .......... .......... .......... .......... 67%  170M 1s
 69100K .......... .......... .......... .......... .......... 67%  155M 1s
 69150K .......... .......... .......... .......... .......... 67%  214M 1s
 69200K .......... .......... .......... .......... .......... 67%  169M 1s
 69250K .......... .......... .......... .......... .......... 67%  164M 1s
 69300K .......... .......... .......... .......... .......... 67%  150M 1s
 69350K .......... .......... .......... .......... .......... 67%  173M 1s
 69400K .......... .......... .......... .......... .......... 67% 34.0M 1s
 69450K .......... .......... .......... .......... .......... 67% 99.5M 1s
 69500K .......... .......... .......... .......... .......... 67% 42.5M 1s
 69550K .......... .......... .......... .......... .......... 67%  429M 1s
 69600K .......... .......... .......... .......... .......... 68% 3.92M 1s
 69650K .......... .......... .......... .......... .......... 68% 92.5M 1s
 69700K .......... .......... .......... .......... .......... 68%  135M 1s
 69750K .......... .......... .......... .......... .......... 68% 11.9M 1s
 69800K .......... .......... .......... .......... .......... 68%  136M 1s
 69850K .......... .......... .......... .......... .......... 68%  112M 1s
 69900K .......... .......... .......... .......... .......... 68%  102M 1s
 69950K .......... .......... .......... .......... .......... 68% 83.3M 1s
 70000K .......... .......... .......... .......... .......... 68%  146M 1s
 70050K .......... .......... .......... .......... .......... 68%  195M 1s
 70100K .......... .......... .......... .......... .......... 68% 96.0M 1s
 70150K .......... .......... .......... .......... .......... 68%  141M 1s
 70200K .......... .......... .......... .......... .......... 68%  260M 1s
 70250K .......... .......... .......... .......... .......... 68% 50.6M 1s
 70300K .......... .......... .......... .......... .......... 68%  162M 1s
 70350K .......... .......... .......... .......... .......... 68%  157M 1s
 70400K .......... .......... .......... .......... .......... 68%  156M 1s
 70450K .......... .......... .......... .......... .......... 68%  130M 1s
 70500K .......... .......... .......... .......... .......... 68% 80.8M 1s
 70550K .......... .......... .......... .......... .......... 68% 68.5M 1s
 70600K .......... .......... .......... .......... .......... 68%  107M 1s
 70650K .......... .......... .......... .......... .......... 69% 44.0M 1s
 70700K .......... .......... .......... .......... .......... 69% 43.4M 1s
 70750K .......... .......... .......... .......... .......... 69%  406M 1s
 70800K .......... .......... .......... .......... .......... 69%  455M 1s
 70850K .......... .......... .......... .......... .......... 69% 6.89M 1s
 70900K .......... .......... .......... .......... .......... 69% 36.3M 1s
 70950K .......... .......... .......... .......... .......... 69%  144M 1s
 71000K .......... .......... .......... .......... .......... 69%  163M 1s
 71050K .......... .......... .......... .......... .......... 69%  181M 1s
 71100K .......... .......... .......... .......... .......... 69%  426M 1s
 71150K .......... .......... .......... .......... .......... 69% 22.1M 1s
 71200K .......... .......... .......... .......... .......... 69% 31.3M 1s
 71250K .......... .......... .......... .......... .......... 69%  152M 1s
 71300K .......... .......... .......... .......... .......... 69% 82.6M 1s
 71350K .......... .......... .......... .......... .......... 69%  216M 1s
 71400K .......... .......... .......... .......... .......... 69%  144M 1s
 71450K .......... .......... .......... .......... .......... 69%  175M 1s
 71500K .......... .......... .......... .......... .......... 69%  143M 1s
 71550K .......... .......... .......... .......... .......... 69%  151M 1s
 71600K .......... .......... .......... .......... .......... 69% 61.8M 1s
 71650K .......... .......... .......... .......... .......... 70% 10.7M 1s
 71700K .......... .......... .......... .......... .......... 70%  361M 1s
 71750K .......... .......... .......... .......... .......... 70%  102M 1s
 71800K .......... .......... .......... .......... .......... 70%  134M 1s
 71850K .......... .......... .......... .......... .......... 70%  181M 1s
 71900K .......... .......... .......... .......... .......... 70%  202M 1s
 71950K .......... .......... .......... .......... .......... 70%  155M 1s
 72000K .......... .......... .......... .......... .......... 70%  156M 1s
 72050K .......... .......... .......... .......... .......... 70%  155M 1s
 72100K .......... .......... .......... .......... .......... 70%  159M 1s
 72150K .......... .......... .......... .......... .......... 70%  158M 1s
 72200K .......... .......... .......... .......... .......... 70%  155M 1s
 72250K .......... .......... .......... .......... .......... 70%  445M 1s
 72300K .......... .......... .......... .......... .......... 70%  409M 1s
 72350K .......... .......... .......... .......... .......... 70%  392M 1s
 72400K .......... .......... .......... .......... .......... 70%  454M 1s
 72450K .......... .......... .......... .......... .......... 70%  456M 1s
 72500K .......... .......... .......... .......... .......... 70%  455M 1s
 72550K .......... .......... .......... .......... .......... 70% 3.01M 1s
 72600K .......... .......... .......... .......... .......... 70%  113M 1s
 72650K .......... .......... .......... .......... .......... 70% 79.1M 1s
 72700K .......... .......... .......... .......... .......... 71%  123M 1s
 72750K .......... .......... .......... .......... .......... 71%  127M 1s
 72800K .......... .......... .......... .......... .......... 71%  106M 1s
 72850K .......... .......... .......... .......... .......... 71% 59.3M 1s
 72900K .......... .......... .......... .......... .......... 71%  214M 1s
 72950K .......... .......... .......... .......... .......... 71%  152M 1s
 73000K .......... .......... .......... .......... .......... 71% 29.5M 1s
 73050K .......... .......... .......... .......... .......... 71% 46.7M 1s
 73100K .......... .......... .......... .......... .......... 71%  182M 1s
 73150K .......... .......... .......... .......... .......... 71%  155M 1s
 73200K .......... .......... .......... .......... .......... 71%  163M 1s
 73250K .......... .......... .......... .......... .......... 71%  165M 1s
 73300K .......... .......... .......... .......... .......... 71%  228M 1s
 73350K .......... .......... .......... .......... .......... 71% 10.3M 1s
 73400K .......... .......... .......... .......... .......... 71%  349M 1s
 73450K .......... .......... .......... .......... .......... 71%  362M 1s
 73500K .......... .......... .......... .......... .......... 71%  448M 1s
 73550K .......... .......... .......... .......... .......... 71%  449M 1s
 73600K .......... .......... .......... .......... .......... 71%  454M 1s
 73650K .......... .......... .......... .......... .......... 71%  387M 1s
 73700K .......... .......... .......... .......... .......... 72%  452M 1s
 73750K .......... .......... .......... .......... .......... 72%  454M 1s
 73800K .......... .......... .......... .......... .......... 72% 11.4M 1s
 73850K .......... .......... .......... .......... .......... 72%  108M 1s
 73900K .......... .......... .......... .......... .......... 72% 98.6M 1s
 73950K .......... .......... .......... .......... .......... 72% 10.6M 1s
 74000K .......... .......... .......... .......... .......... 72%  105M 1s
 74050K .......... .......... .......... .......... .......... 72%  101M 1s
 74100K .......... .......... .......... .......... .......... 72%  118M 1s
 74150K .......... .......... .......... .......... .......... 72% 69.5M 1s
 74200K .......... .......... .......... .......... .......... 72% 34.1M 1s
 74250K .......... .......... .......... .......... .......... 72%  148M 1s
 74300K .......... .......... .......... .......... .......... 72%  184M 1s
 74350K .......... .......... .......... .......... .......... 72%  152M 1s
 74400K .......... .......... .......... .......... .......... 72%  179M 1s
 74450K .......... .......... .......... .......... .......... 72%  165M 1s
 74500K .......... .......... .......... .......... .......... 72%  136M 1s
 74550K .......... .......... .......... .......... .......... 72%  148M 1s
 74600K .......... .......... .......... .......... .......... 72%  158M 1s
 74650K .......... .......... .......... .......... .......... 72% 19.7M 1s
 74700K .......... .......... .......... .......... .......... 72%  172M 1s
 74750K .......... .......... .......... .......... .......... 73%  156M 1s
 74800K .......... .......... .......... .......... .......... 73%  138M 1s
 74850K .......... .......... .......... .......... .......... 73% 6.28M 1s
 74900K .......... .......... .......... .......... .......... 73%  417M 1s
 74950K .......... .......... .......... .......... .......... 73%  406M 1s
 75000K .......... .......... .......... .......... .......... 73%  429M 1s
 75050K .......... .......... .......... .......... .......... 73%  379M 1s
 75100K .......... .......... .......... .......... .......... 73%  445M 1s
 75150K .......... .......... .......... .......... .......... 73%  449M 1s
 75200K .......... .......... .......... .......... .......... 73%  449M 1s
 75250K .......... .......... .......... .......... .......... 73%  391M 1s
 75300K .......... .......... .......... .......... .......... 73%  454M 1s
 75350K .......... .......... .......... .......... .......... 73% 4.51M 1s
 75400K .......... .......... .......... .......... .......... 73%  124M 1s
 75450K .......... .......... .......... .......... .......... 73%  112M 1s
 75500K .......... .......... .......... .......... .......... 73%  108M 1s
 75550K .......... .......... .......... .......... .......... 73% 91.5M 1s
 75600K .......... .......... .......... .......... .......... 73%  112M 1s
 75650K .......... .......... .......... .......... .......... 73%  132M 1s
 75700K .......... .......... .......... .......... .......... 73% 29.3M 1s
 75750K .......... .......... .......... .......... .......... 74%  165M 1s
 75800K .......... .......... .......... .......... .......... 74%  180M 1s
 75850K .......... .......... .......... .......... .......... 74%  136M 1s
 75900K .......... .......... .......... .......... .......... 74%  162M 1s
 75950K .......... .......... .......... .......... .......... 74%  172M 1s
 76000K .......... .......... .......... .......... .......... 74%  189M 1s
 76050K .......... .......... .......... .......... .......... 74%  144M 1s
 76100K .......... .......... .......... .......... .......... 74%  158M 1s
 76150K .......... .......... .......... .......... .......... 74% 11.6M 1s
 76200K .......... .......... .......... .......... .......... 74%  153M 1s
 76250K .......... .......... .......... .......... .......... 74%  158M 1s
 76300K .......... .......... .......... .......... .......... 74%  163M 1s
 76350K .......... .......... .......... .......... .......... 74%  314M 1s
 76400K .......... .......... .......... .......... .......... 74%  164M 1s
 76450K .......... .......... .......... .......... .......... 74%  376M 1s
 76500K .......... .......... .......... .......... .......... 74% 12.6M 1s
 76550K .......... .......... .......... .......... .......... 74%  151M 1s
 76600K .......... .......... .......... .......... .......... 74%  123M 1s
 76650K .......... .......... .......... .......... .......... 74% 53.5M 1s
 76700K .......... .......... .......... .......... .......... 74%  186M 1s
 76750K .......... .......... .......... .......... .......... 75% 11.0M 1s
 76800K .......... .......... .......... .......... .......... 75% 89.2M 1s
 76850K .......... .......... .......... .......... .......... 75% 23.1M 1s
 76900K .......... .......... .......... .......... .......... 75%  151M 1s
 76950K .......... .......... .......... .......... .......... 75%  161M 1s
 77000K .......... .......... .......... .......... .......... 75%  181M 1s
 77050K .......... .......... .......... .......... .......... 75%  233M 1s
 77100K .......... .......... .......... .......... .......... 75%  390M 1s
 77150K .......... .......... .......... .......... .......... 75%  177M 1s
 77200K .......... .......... .......... .......... .......... 75%  152M 1s
 77250K .......... .......... .......... .......... .......... 75% 44.8M 1s
 77300K .......... .......... .......... .......... .......... 75%  164M 1s
 77350K .......... .......... .......... .......... .......... 75%  161M 1s
 77400K .......... .......... .......... .......... .......... 75%  173M 1s
 77450K .......... .......... .......... .......... .......... 75%  144M 1s
 77500K .......... .......... .......... .......... .......... 75% 41.9M 1s
 77550K .......... .......... .......... .......... .......... 75%  158M 1s
 77600K .......... .......... .......... .......... .......... 75%  155M 1s
 77650K .......... .......... .......... .......... .......... 75%  259M 1s
 77700K .......... .......... .......... .......... .......... 75%  117M 1s
 77750K .......... .......... .......... .......... .......... 75% 22.5M 1s
 77800K .......... .......... .......... .......... .......... 76%  444M 1s
 77850K .......... .......... .......... .......... .......... 76%  351M 1s
 77900K .......... .......... .......... .......... .......... 76%  454M 1s
 77950K .......... .......... .......... .......... .......... 76% 10.3M 1s
 78000K .......... .......... .......... .......... .......... 76%  116M 1s
 78050K .......... .......... .......... .......... .......... 76% 4.50M 1s
 78100K .......... .......... .......... .......... .......... 76%  119M 1s
 78150K .......... .......... .......... .......... .......... 76% 51.6M 1s
 78200K .......... .......... .......... .......... .......... 76% 99.2M 1s
 78250K .......... .......... .......... .......... .......... 76% 48.1M 1s
 78300K .......... .......... .......... .......... .......... 76%  145M 1s
 78350K .......... .......... .......... .......... .......... 76%  152M 1s
 78400K .......... .......... .......... .......... .......... 76%  174M 1s
 78450K .......... .......... .......... .......... .......... 76% 25.8M 1s
 78500K .......... .......... .......... .......... .......... 76%  109M 1s
 78550K .......... .......... .......... .......... .......... 76%  240M 1s
 78600K .......... .......... .......... .......... .......... 76%  158M 1s
 78650K .......... .......... .......... .......... .......... 76%  168M 1s
 78700K .......... .......... .......... .......... .......... 76%  165M 1s
 78750K .......... .......... .......... .......... .......... 76%  165M 1s
 78800K .......... .......... .......... .......... .......... 77%  154M 1s
 78850K .......... .......... .......... .......... .......... 77%  153M 1s
 78900K .......... .......... .......... .......... .......... 77%  274M 1s
 78950K .......... .......... .......... .......... .......... 77% 83.3M 1s
 79000K .......... .......... .......... .......... .......... 77% 12.6M 1s
 79050K .......... .......... .......... .......... .......... 77% 61.3M 1s
 79100K .......... .......... .......... .......... .......... 77%  346M 1s
 79150K .......... .......... .......... .......... .......... 77%  417M 1s
 79200K .......... .......... .......... .......... .......... 77%  449M 1s
 79250K .......... .......... .......... .......... .......... 77%  388M 1s
 79300K .......... .......... .......... .......... .......... 77%  402M 1s
 79350K .......... .......... .......... .......... .......... 77%  452M 1s
 79400K .......... .......... .......... .......... .......... 77%  457M 1s
 79450K .......... .......... .......... .......... .......... 77% 25.4M 1s
 79500K .......... .......... .......... .......... .......... 77% 6.73M 1s
 79550K .......... .......... .......... .......... .......... 77%  106M 1s
 79600K .......... .......... .......... .......... .......... 77%  100M 1s
 79650K .......... .......... .......... .......... .......... 77%  122M 1s
 79700K .......... .......... .......... .......... .......... 77%  114M 1s
 79750K .......... .......... .......... .......... .......... 77% 91.0M 1s
 79800K .......... .......... .......... .......... .......... 77% 90.7M 1s
 79850K .......... .......... .......... .......... .......... 78%  145M 1s
 79900K .......... .......... .......... .......... .......... 78%  110M 1s
 79950K .......... .......... .......... .......... .......... 78% 50.6M 1s
 80000K .......... .......... .......... .......... .......... 78%  181M 1s
 80050K .......... .......... .......... .......... .......... 78%  157M 1s
 80100K .......... .......... .......... .......... .......... 78% 44.5M 1s
 80150K .......... .......... .......... .......... .......... 78%  204M 1s
